#Name, City, Country, IATA, ICAO, Latitude, Logtitude, Altitude, Timezone, DST
Miyazaki Airport,Miyazaki,Japan,KMI,RJFM,31.877199173,131.449005127,20,9,U
Oita Airport,Oita,Japan,OIT,RJFO,33.479400634799994,131.736999512,19,9,U
Kitakyushu Airport,Kitakyushu,Japan,KKJ,RJFR,33.8459014893,131.035003662,21,9,U
Kumamoto Airport,Kumamoto,Japan,KMJ,RJFT,32.83729934692383,130.85499572753906,642,9,U
Nagasaki Airport,Nagasaki,Japan,NGS,RJFU,32.916900634799994,129.914001465,15,9,U
Komatsu Airport,Kanazawa,Japan,KMQ,RJNK,36.39459991455078,136.40699768066406,36,9,U
Toyama Airport,Toyama,Japan,TOY,RJNT,36.64830017089844,137.18800354003906,95,9,U
Hiroshima Airport,Hiroshima,Japan,HIJ,RJOA,34.4361000061,132.919006348,1088,9,U
Okayama Airport,Okayama,Japan,OKJ,RJOB,34.7569007874,133.854995728,806,9,U
Izumo Airport,Izumo,Japan,IZO,RJOC,35.4136009216,132.88999939,15,9,U
Miho Yonago Airport,Miho,Japan,YGJ,RJOH,35.4921989440918,133.23599243164062,20,9,U
Kochi Airport,Kochi,Japan,KCZ,RJOK,33.546101,133.669006,42,9,U
Matsuyama Airport,Matsuyama,Japan,MYJ,RJOM,33.82720184326172,132.6999969482422,25,9,U
Osaka International Airport,Osaka,Japan,ITM,RJOO,34.785499572753906,135.43800354003906,50,9,U
Tottori Airport,Tottori,Japan,TTJ,RJOR,35.5301017761,134.167007446,65,9,U
Tokushima Airport/JMSDF Air Base,Tokushima,Japan,TKS,RJOS,34.132801,134.606995,26,9,U
Takamatsu Airport,Takamatsu,Japan,TAK,RJOT,34.214199066199996,134.01600647,607,9,U
Aomori Airport,Aomori,Japan,AOJ,RJSA,40.73469924926758,140.6909942626953,664,9,U
Yamagata Airport,Yamagata,Japan,GAJ,RJSC,38.411899566699994,140.371002197,353,9,U
Hanamaki Airport,Hanamaki,Japan,HNA,RJSI,39.4286003112793,141.13499450683594,297,9,U
Akita Airport,Akita,Japan,AXT,RJSK,39.6156005859375,140.218994140625,313,9,U
Misawa Air Base,Misawa,Japan,MSJ,RJSM,40.703201293899994,141.367996216,119,9,U
Sendai Airport,Sendai,Japan,SDJ,RJSS,38.1397018433,140.917007446,15,9,U
Hachijojima Airport,Hachijojima,Japan,HAC,RJTH,33.1150016785,139.785995483,303,9,U
Oshima Airport,Oshima,Japan,OIM,RJTO,34.782001495399996,139.36000061,130,9,U
Tokyo Haneda International Airport,Tokyo,Japan,HND,RJTT,35.552299,139.779999,35,9,U
Gwangju Airport,Kwangju,South Korea,KWJ,RKJJ,35.123173,126.805444,39,9,U
Yeosu Airport,Yeosu,South Korea,RSU,RKJY,34.84230041503906,127.61699676513672,53,9,U
Jeju International Airport,Cheju,South Korea,CJU,RKPC,33.51129913330078,126.49299621582031,118,9,U
Gimhae International Airport,Busan,South Korea,PUS,RKPK,35.1795005798,128.93800354,6,9,U
Ulsan Airport,Ulsan,South Korea,USN,RKPU,35.59349823,129.352005005,45,9,U
Gimpo International Airport,Seoul,South Korea,GMP,RKSS,37.5583,126.791,59,9,U
Pohang Airport (G-815/K-3),Pohang,South Korea,KPO,RKTH,35.987955,129.420383,70,9,U
Daegu Airport,Taegu,South Korea,TAE,RKTN,35.896872,128.65531,116,9,U
Naha Airport,Okinawa,Japan,OKA,ROAH,26.1958007812,127.646003723,12,9,N
New Ishigaki Airport,Ishigaki,Japan,ISG,ROIG,24.396389,124.245,102,9,U
Kumejima Airport,Kumejima,Japan,UEO,ROKJ,26.363500595092773,126.71399688720703,23,9,U
Miyako Airport,Miyako,Japan,MMY,ROMY,24.782800674399997,125.294998169,150,9,U
Ninoy Aquino International Airport,Manila,Philippines,MNL,RPLL,14.5086,121.019997,75,8,N
Awang Airport,Cotabato,Philippines,CBO,RPMC,7.1652398109436035,124.20999908447266,189,8,N
Pagadian Airport,Pagadian,Philippines,PAG,RPMP,7.83073144787,123.461179733,5,8,N
General Santos International Airport,Romblon,Philippines,GES,RPMR,6.05800008774,125.096000671,505,8,N
Zamboanga International Airport,Zamboanga,Philippines,ZAM,RPMZ,6.922420024871826,122.05999755859375,33,8,N
San Jose Airport,San Jose,Philippines,SJI,RPUH,12.361499786399998,121.04699707,14,8,N
Daniel Z. Romualdez Airport,Tacloban,Philippines,TAC,RPVA,11.228035,125.027761,10,8,N
Bacolod-Silay Airport,Bacolod,Philippines,BCD,RPVB,10.642511,123.014999,82,8,N
Sibulan Airport,Dumaguete,Philippines,DGT,RPVD,9.3337097168,123.300003052,15,8,N
Godofredo P. Ramos Airport,Caticlan,Philippines,MPH,RPVE,11.924503,121.954002,7,8,N
Iloilo International Airport,Iloilo,Philippines,ILO,RPVI,10.833017,122.493358,27,8,N
Kalibo International Airport,Kalibo,Philippines,KLO,RPVK,11.679400444,122.375999451,14,8,N
Puerto Princesa Airport,Puerto Princesa,Philippines,PPS,RPVP,9.742119789123535,118.75900268554688,71,8,N
General Urquiza Airport,Parana,Argentina,PRA,SAAP,-31.7948,-60.4804,242,-3,N
Islas Malvinas Airport,Rosario,Argentina,ROS,SAAR,-32.9036,-60.785,85,-3,N
Sauce Viejo Airport,Santa Fe,Argentina,SFN,SAAV,-31.7117,-60.8117,55,-3,N
Jorge Newbery Airpark,Buenos Aires,Argentina,AEP,SABE,-34.5592,-58.4156,18,-3,N
Ingeniero Ambrosio Taravella Airport,Cordoba,Argentina,COR,SACO,-31.323601,-64.208,1604,-3,N
El Plumerillo Airport,Mendoza,Argentina,MDZ,SAME,-32.8316993713,-68.7929000854,2310,-3,N
Suboficial Ay Santiago Germano Airport,San Rafael,Argentina,AFA,SAMR,-34.588299,-68.4039,2470,-3,N
Catamarca Airport,Catamarca,Argentina,CTC,SANC,-28.5956001282,-65.751701355,1522,-3,N
Vicecomodoro Angel D. La Paz Aragones Airport,Santiago Del Estero,Argentina,SDE,SANE,-27.765556335399996,-64.3099975586,656,-3,N
Capitan V A Almonacid Airport,La Rioja,Argentina,IRJ,SANL,-29.3815994263,-66.7957992554,1437,-3,N
Teniente Benjamin Matienzo Airport,Tucuman,Argentina,TUC,SANT,-26.8409,-65.104897,1493,-3,N
Domingo Faustino Sarmiento Airport,San Juan,Argentina,UAQ,SANU,-31.571501,-68.418198,1958,-3,N
Brigadier Mayor D Cesar Raul Ojeda Airport,San Luis,Argentina,LUQ,SAOU,-33.2732009888,-66.3563995361,2328,-3,N
Resistencia International Airport,Resistencia,Argentina,RES,SARE,-27.45,-59.0561,173,-3,N
Formosa Airport,Formosa,Argentina,FMA,SARF,-26.2127,-58.2281,193,-3,N
Cataratas Del Iguazu International Airport,Iguazu Falls,Argentina,IGR,SARI,-25.737301,-54.4734,916,-3,N
Libertador Gral D Jose De San Martin Airport,Posadas,Argentina,PSS,SARP,-27.3858,-55.9707,430,-3,N
Martin Miguel De Guemes International Airport,Salta,Argentina,SLA,SASA,-24.856000900299996,-65.4861984253,4088,-3,N
Gobernador Horacio Guzman International Airport,Jujuy,Argentina,JUJ,SASJ,-24.392799,-65.097801,3019,-3,N
General E. Mosconi Airport,Comodoro Rivadavia,Argentina,CRD,SAVC,-45.7853,-67.4655,189,-3,N
Brigadier Antonio Parodi Airport,Esquel,Argentina,EQS,SAVE,-42.908000946,-71.139503479,2621,-3,N
Almirante Marco Andres Zar Airport,Trelew,Argentina,REL,SAVT,-43.2105,-65.2703,141,-3,N
Gobernador Castello Airport,Viedma,Argentina,VDM,SAVV,-40.8692,-63.0004,20,-3,N
El Tehuelche Airport,Puerto Madryn,Argentina,PMY,SAVY,-42.7592,-65.1027,427,-3,N
Hermes Quijada International Airport,Rio Grande,Argentina,RGA,SAWE,-53.7777,-67.7494,65,-3,N
Piloto Civil N. Fernandez Airport,Rio Gallegos,Argentina,RGL,SAWG,-51.6089,-69.3126,61,-3,N
Malvinas Argentinas Airport,Ushuaia,Argentina,USH,SAWH,-54.8433,-68.2958,102,-3,N
Comandante Espora Airport,Bahia Blanca,Argentina,BHI,SAZB,-38.725,-62.1693,246,-3,N
Piazzola International Airport,Mar Del Plata,Argentina,MDQ,SAZM,-37.9342,-57.5733,72,-3,N
Presidente Peron Airport,Neuquen,Argentina,NQN,SAZN,-38.949001,-68.155701,895,-3,N
Santa Rosa Airport,Santa Rosa,Argentina,RSA,SAZR,-36.588299,-64.275703,630,-3,N
San Carlos De Bariloche Airport,San Carlos De Bariloche,Argentina,BRC,SAZS,-41.151199,-71.157501,2774,-3,N
Aviador C. Campos Airport,San Martin Des Andes,Argentina,CPC,SAZY,-40.075401,-71.137299,2569,-3,N
Araraquara Airport,Araracuara,Brazil,AQA,SBAQ,-21.812000274699997,-48.1329994202,2334,-3,S
Santa Maria Airport,Aracaju,Brazil,AJU,SBAR,-10.984000206,-37.0703010559,23,-3,S
Piloto Osvaldo Marques Dias Airport,Alta Floresta,Brazil,AFL,SBAT,-9.8663892746,-56.1049995422,948,-4,S
Aracatuba Airport,Aracatuba,Brazil,ARU,SBAU,-21.1413002014,-50.4247016907,1361,-3,S
Val de Cans/Julio Cezar Ribeiro International Airport,Belem,Brazil,BEL,SBBE,-1.3792500495900002,-48.4762992859,54,-3,S
Pampulha - Carlos Drummond de Andrade Airport,Belo Horizonte,Brazil,PLU,SBBH,-19.851200103759766,-43.950599670410156,2589,-3,S
Presidente Juscelino Kubistschek International Airport,Brasilia,Brazil,BSB,SBBR,-15.86916732788086,-47.920833587646484,3497,-3,S
Atlas Brasil Cantanhede Airport,Boa Vista,Brazil,BVB,SBBV,2.84138894081,-60.6922225952,276,-4,S
Cascavel Airport,Cascavel,Brazil,CAC,SBCA,-25.0002994537,-53.500801086399996,2473,-3,S
Tancredo Neves International Airport,Belo Horizonte,Brazil,CNF,SBCF,-19.62444305419922,-43.97194290161133,2715,-3,S
Campo Grande Airport,Campo Grande,Brazil,CGR,SBCG,-20.468700408900002,-54.6725006104,1833,-4,S
Serafin Enoss Bertaso Airport,Chapeco,Brazil,XAP,SBCH,-27.134199142456,-52.656600952148,2146,-3,S
Diomicio Freitas Airport,Criciuma,Brazil,CCM,SBCM,-28.7244434357,-49.4213905334,93,-3,S
Bartolomeu Lisandro Airport,Campos,Brazil,CAW,SBCP,-21.698299408,-41.301700592,57,-3,S
Corumba International Airport,Corumba,Brazil,CMG,SBCR,-19.0119438171,-57.6713905334,461,-4,S
Afonso Pena Airport,Curitiba,Brazil,CWB,SBCT,-25.5284996033,-49.1758003235,2988,-3,S
Hugo Cantergiani Regional Airport,Caxias Do Sul,Brazil,CXJ,SBCX,-29.197099685699996,-51.1875,2472,-3,S
Marechal Rondon Airport,Cuiaba,Brazil,CGB,SBCY,-15.6528997421,-56.1166992188,617,-4,S
Cruzeiro do Sul Airport,Cruzeiro do Sul,Brazil,CZS,SBCZ,-7.59990978241,-72.7695007324,637,-5,S
Presidente Prudente Airport,President Prudente,Brazil,PPB,SBDN,-22.1751003265,-51.4245986938,1477,-3,S
Eduardo Gomes International Airport,Manaus,Brazil,MAO,SBEG,-3.0386099815368652,-60.04970169067383,264,-4,S
Cataratas International Airport,Foz Do Iguacu,Brazil,IGU,SBFI,-25.600278854370117,-54.48500061035156,786,-3,S
Hercilio Luz International Airport,Florianopolis,Brazil,FLN,SBFL,-27.670278549194336,-48.5525016784668,16,-3,S
Fernando de Noronha Airport,Fernando Do Noronha,Brazil,FEN,SBFN,-3.85493,-32.423302,193,-3,S
Pinto Martins International Airport,Fortaleza,Brazil,FOR,SBFZ,-3.776279926300049,-38.53260040283203,82,-3,S
Rio Galeo Tom Jobim International Airport,Rio De Janeiro,Brazil,GIG,SBGL,-22.8099994659,-43.2505569458,28,-3,S
Santa Genoveva Airport,Goiania,Brazil,GYN,SBGO,-16.631999969482422,-49.220699310302734,2450,-3,S
Guarulhos - Governador Andre Franco Montoro International Airport,Sao Paulo,Brazil,GRU,SBGR,-23.435556411743164,-46.47305679321289,2459,-3,S
Altamira Airport,Altamira,Brazil,ATM,SBHT,-3.2539100646973,-52.254001617432,369,-3,S
Itaituba Airport,Itaituba,Brazil,ITB,SBIH,-4.2423400878906,-56.000701904297,110,-3,S
Bahia - Jorge Amado Airport,Ilheus,Brazil,IOS,SBIL,-14.815999984741,-39.033199310303,15,-3,S
Usiminas Airport,Ipatinga,Brazil,IPN,SBIP,-19.470699310303,-42.487598419189,784,-3,S
Prefeito Renato Moreira Airport,Imperatriz,Brazil,IMP,SBIZ,-5.53129,-47.459999,432,-3,S
Presidente Castro Pinto International Airport,Joao Pessoa,Brazil,JPA,SBJP,-7.145833015440001,-34.9486122131,217,-3,S
Lauro Carneiro de Loyola Airport,Joinville,Brazil,JOI,SBJV,-26.22450065612793,-48.797401428222656,15,-3,S
Presidente Joao Suassuna Airport,Campina Grande,Brazil,CPV,SBKG,-7.26992,-35.8964,1646,-3,S
Viracopos International Airport,Campinas,Brazil,VCP,SBKP,-23.0074005127,-47.1344985962,2170,-3,S
Governador Jose Richa Airport,Londrina,Brazil,LDB,SBLO,-23.333599090599996,-51.1301002502,1867,-3,S
Joao Correa da Rocha Airport,Maraba,Brazil,MAB,SBMA,-5.36858987808,-49.138000488299994,357,-3,S
Monte Dourado Airport,Almeirim,Brazil,MEU,SBMD,-0.889839,-52.6022,677,-3,S
Regional de Maringa Airport,Maringa,Brazil,MGF,SBMG,-23.479444503799996,-52.01222229,1788,-3,S
Mario Ribeiro Airport,Montes Claros,Brazil,MOC,SBMK,-16.706899642899998,-43.818901062,2191,-3,S
Zumbi dos Palmares Airport,Maceio,Brazil,MCZ,SBMO,-9.510809898376465,-35.79169845581055,387,-3,S
Alberto Alcolumbre Airport,Macapa,Brazil,MCP,SBMQ,0.0506640002131,-51.0722007751,56,-3,S
Ministro Victor Konder International Airport,Navegantes,Brazil,NVT,SBNF,-26.879999,-48.651402,18,-3,S
Greater Natal International Airport,Natal,Brazil,NAT,SBSG,-5.768056,-35.376111,272,-3,S
Salgado Filho Airport,Porto Alegre,Brazil,POA,SBPA,-29.994400024414062,-51.1713981628418,11,-3,S
Prefeito Doutor Joao Silva Filho Airport,Parnaiba,Brazil,PHB,SBPB,-2.89374995232,-41.73199844359999,16,-3,S
Lauro Kurtz Airport,Passo Fundo,Brazil,PFB,SBPF,-28.243999,-52.326599,2376,-3,S
Pelotas International Airport,Pelotas,Brazil,PET,SBPK,-31.718399,-52.327702,59,-3,S
Senador Nilo Coelho Airport,Petrolina,Brazil,PNZ,SBPL,-9.362409591674805,-40.56909942626953,1263,-3,S
Governador Jorge Teixeira de Oliveira Airport,Porto Velho,Brazil,PVH,SBPV,-8.70928955078125,-63.90230178833008,290,-4,S
Placido de Castro Airport,Rio Branco,Brazil,RBR,SBRB,-9.868888854980469,-67.89805603027344,633,-5,S
Guararapes - Gilberto Freyre International Airport,Recife,Brazil,REC,SBRF,-8.126489639282227,-34.92359924316406,33,-3,S
Santos Dumont Airport,Rio De Janeiro,Brazil,SDU,SBRJ,-22.910499572799996,-43.1631011963,11,-3,S
Leite Lopes Airport,Ribeirao Preto,Brazil,RAO,SBRP,-21.136388778686523,-47.776668548583984,1806,-3,S
Professor Urbano Ernesto Stumpf Airport,Sao Jose Dos Campos,Brazil,SJK,SBSJ,-23.22920036315918,-45.86149978637695,2120,-3,S
Marechal Cunha Machado International Airport,Sao Luis,Brazil,SLZ,SBSL,-2.585360050201416,-44.234100341796875,178,-3,S
Congonhas Airport,Sao Paulo,Brazil,CGH,SBSP,-23.626110076904297,-46.65638732910156,2631,-3,S
Prof. Eribelto Manoel Reino State Airport,Sao Jose Do Rio Preto,Brazil,SJP,SBSR,-20.816600799599996,-49.40650177,1784,-3,S
Deputado Luiz Eduardo Magalhaes International Airport,Salvador,Brazil,SSA,SBSV,-12.9086112976,-38.3224983215,64,-3,S
Trombetas Airport,Oriximina,Brazil,TMT,SBTB,-1.489599943161,-56.396800994873,287,-3,S
Senador Petronio Portela Airport,Teresina,Brazil,THE,SBTE,-5.0599398613,-42.8235015869,219,-3,S
Tefe Airport,Tefe,Brazil,TFF,SBTF,-3.38294005394,-64.7240982056,188,-4,S
Tabatinga Airport,Tabatinga,Brazil,TBT,SBTT,-4.2556700706482,-69.93579864502,279,-4,S
Tucurui Airport,Tucurui,Brazil,TUR,SBTU,-3.7860100269318,-49.72029876709,830,-3,S
Sao Gabriel da Cachoeira Airport,Sao Gabriel,Brazil,SJL,SBUA,-0.14835,-66.9855,251,-4,S
Paulo Afonso Airport,Paulo Alfonso,Brazil,PAV,SBUF,-9.4008798599243,-38.250598907471,883,-3,S
Ten. Cel. Aviador Cesar Bombonato Airport,Uberlandia,Brazil,UDI,SBUL,-18.883612,-48.225277,3094,-3,S
Mario de Almeida Franco Airport,Uberaba,Brazil,UBA,SBUR,-19.764722824097,-47.966110229492,2655,-3,S
Brigadeiro Camario Airport,Vilhena,Brazil,BVH,SBVH,-12.694399833679,-60.098300933838,2018,-4,S
Eurico de Aguiar Salles Airport,Vitoria,Brazil,VIX,SBVT,-20.258057,-40.286388,11,-3,S
Chacalluta Airport,Arica,Chile,ARI,SCAR,-18.348499,-70.338699,167,-4,S
Balmaceda Airport,Balmaceda,Chile,BBA,SCBA,-45.916099548339844,-71.68949890136719,1722,-4,S
El Loa Airport,Calama,Chile,CJC,SCCF,-22.498199462890625,-68.90360260009766,7543,-4,S
Pdte. Carlos Ibanez del Campo Airport,Punta Arenas,Chile,PUQ,SCCI,-53.002602,-70.854599,139,-4,S
Diego Aracena Airport,Iquique,Chile,IQQ,SCDA,-20.535200119018555,-70.1812973022461,155,-4,S
Comodoro Arturo Merino Benitez International Airport,Santiago,Chile,SCL,SCEL,-33.393001556396484,-70.78579711914062,1555,-4,S
Andres Sabella International Airport,Antofagasta,Chile,ANF,SCFA,-23.444501,-70.445099,455,-4,S
Carriel Sur Airport,Concepcion,Chile,CCP,SCIE,-36.772701,-73.063103,26,-4,S
Mataveri Airport,Easter Island,Chile,IPC,SCIP,-27.1648006439,-109.42199707,227,-6,S
Canal Bajo Carlos - Hott Siebert Airport,Osorno,Chile,ZOS,SCJO,-40.61119842529297,-73.06099700927734,187,-4,S
La Florida Airport,La Serena,Chile,LSC,SCSE,-29.916201,-71.199501,481,-4,S
El Tepual Airport,Puerto Montt,Chile,PMC,SCTE,-41.438899993896484,-73.09400177001953,294,-4,S
Pichoy Airport,Valdivia,Chile,ZAL,SCVD,-39.6500015259,-73.0860977173,59,-4,S
Francisco De Orellana Airport,Coca,Ecuador,OCC,SECO,-0.4628860056400299,-76.98680114746094,834,-5,U
Mariscal Lamar Airport,Cuenca,Ecuador,CUE,SECU,-2.88947,-78.984398,8306,-5,U
Seymour Airport,Galapagos,Ecuador,GPS,SEGS,-0.45375800132751465,-90.26589965820312,207,-6,U
Jose Joaquin de Olmedo International Airport,Guayaquil,Ecuador,GYE,SEGU,-2.1574199199699997,-79.88359832760001,19,-5,U
Cotopaxi International Airport,Latacunga,Ecuador,LTX,SELT,-0.906833,-78.615799,9205,-5,U
Coronel E Carvajal Airport,Macas,Ecuador,XMS,SEMC,-2.2991700172424316,-78.12079620361328,3452,-5,U
Eloy Alfaro International Airport,Manta,Ecuador,MEC,SEMT,-0.9460780024528503,-80.67880249023438,48,-5,U
Mariscal Sucre International Airport,Quito,Ecuador,UIO,SEQM,-0.129166666667,-78.3575,7841,-5,U
Santa Rosa International Airport,Santa Rosa,Ecuador,ETR,SERO,-3.441986,-79.996957,20,-5,U
Teniente Coronel Luis a Mantilla Airport,Tulcan,Ecuador,TUA,SETU,0.8095059990882874,-77.70809936523438,9649,-5,U
Silvio Pettirossi International Airport,Asuncion,Paraguay,ASU,SGAS,-25.239999771118164,-57.52000045776367,292,-4,S
El Eden Airport,Armenia,Colombia,AXM,SKAR,4.45278,-75.7664,3990,-5,U
Tres De Mayo Airport,Puerto Asis,Colombia,PUU,SKAS,0.505228,-76.5008,815,-5,U
Palonegro Airport,Bucaramanga,Colombia,BGA,SKBG,7.1265,-73.1848,3897,-5,U
El Dorado International Airport,Bogota,Colombia,BOG,SKBO,4.70159,-74.1469,8361,-5,U
Ernesto Cortissoz International Airport,Barranquilla,Colombia,BAQ,SKBQ,10.88946,-74.7808,98,-5,U
Jose Celestino Mutis Airport,Bahia Solano,Colombia,BSC,SKBS,6.20292,-77.3947,80,-5,U
Gerardo Tobar Lopez Airport,Buenaventura,Colombia,BUN,SKBU,3.81963,-76.9898,48,-5,U
Camilo Daza International Airport,Cucuta,Colombia,CUC,SKCC,7.92757,-72.5115,1096,-5,U
Rafael Nunez International Airport,Cartagena,Colombia,CTG,SKCG,10.442500,-75.513,4,-5,U
Alfonso Bonilla Aragon International Airport,Cali,Colombia,CLO,SKCL,3.54322,-76.3816,3162,-5,U
La Florida Airport,Tumaco,Colombia,TCO,SKCO,1.81442,-78.7492,8,-5,U
Las Brujas Airport,Corozal,Colombia,CZU,SKCZ,9.33274,-75.2856,528,-5,U
Yariguies Airport,Barrancabermeja,Colombia,EJA,SKEJ,7.02433,-73.8068,412,-5,U
Gustavo Artunduaga Paredes Airport,Florencia,Colombia,FLA,SKFL,1.58919,-75.5644,803,-5,U
Juan Casiano Airport,Guapi,Colombia,GPI,SKGP,2.57013,-77.8986,164,-5,U
Perales Airport,Ibague,Colombia,IBE,SKIB,4.42161,-75.1333,2999,-5,U
Antonio Roldan Betancourt Airport,Carepa,Colombia,APO,SKLC,7.81196,-76.7164,46,-5,U
Alfredo Vasquez Cobo International Airport,Leticia,Colombia,LET,SKLT,-4.19355,-69.9432,277,-5,U
Enrique Olaya Herrera Airport,Medellin,Colombia,EOH,SKMD,6.220549,-75.590582,4949,-5,U
Los Garzones Airport,Monteria,Colombia,MTR,SKMR,8.82374,-75.8258,36,-5,U
Fabio Alberto Leon Bentley Airport,Mitu,Colombia,MVP,SKMU,1.25366,-70.2339,680,-5,U
La Nubia Airport,Manizales,Colombia,MZL,SKMZ,5.0296,-75.4647,6871,-5,U
Benito Salas Airport,Neiva,Colombia,NVA,SKNV,2.95015,-75.294,1464,-5,U
German Olano Airport,Puerto Carreno,Colombia,PCR,SKPC,6.18472,-67.4932,177,-5,U
Matecana International Airport,Pereira,Colombia,PEI,SKPE,4.81267,-75.7395,4416,-5,U
Guillermo Leon Valencia Airport,Popayan,Colombia,PPN,SKPP,2.454550,-76.6093,5687,-5,U
Antonio Narino Airport,Pasto,Colombia,PSO,SKPS,1.39625,-77.2915,5951,-5,U
Jose Maria Cordova International Airport,Rio Negro,Colombia,MDE,SKRG,6.16454,-75.4231,6955,-5,U
Almirante Padilla Airport,Rio Hacha,Colombia,RCH,SKRH,11.523556,-72.926,43,-5,U
Jorge E. Gonzalez Torres Airport,San Jose Del Guaviare,Colombia,SJE,SKSJ,2.57969,-72.6394,605,-5,U
Simon Bolivar International Airport,Santa Marta,Colombia,SMR,SKSM,11.1196,-74.2306,22,-5,U
Gustavo Rojas Pinilla International Airport,San Andres Island,Colombia,ADZ,SKSP,12.583683,-81.7112,19,-5,U
Gustavo Vargas Airport,Tame,Colombia,TME,SKTM,6.45108,-71.7603,1050,-5,U
Santiago Perez Airport,Arauca,Colombia,AUC,SKUC,7.06888,-70.7369,420,-5,U
El Carano Airport,Quibdo,Colombia,UIB,SKUI,5.69076,-76.6412,204,-5,U
Alfonso Lopez Pumarejo Airport,Valledupar,Colombia,VUP,SKVP,10.435,-73.2495,483,-5,U
Vanguardia Airport,Villavicencio,Colombia,VVC,SKVV,4.16787,-73.6138,1394,-5,U
Jorge Wilsterman International Airport,Cochabamba,Bolivia,CBB,SLCB,-17.421100616455078,-66.1771011352539,8360,-4,U
Capitan Anibal Arab Airport,Cobija,Bolivia,CIJ,SLCO,-11.040399551400002,-68.7829971313,889,-4,U
El Alto International Airport,La Paz,Bolivia,LPB,SLLP,-16.5132999420166,-68.19229888916016,13355,-4,U
